score,median_cagr,worst_cagr,worst_mdd,median_sharpe,family,params
-1.8105977033817933,-0.1502111563520589,-0.2628899878159391,0.32736989581439446,-0.5523012777693697,compression_breakout,"{""breakout"": 42, ""comp_q"": 0.2, ""flow"": 0.1, ""hold"": 24, ""n"": 1, ""vol_z"": 0.5}"
-1.855845367355638,0.10105816500556009,-0.258275627038033,0.38691147732339426,0.49157684094646326,cross_momentum,"{""flow_w"": 0.6, ""h"": 18, ""n"": 4, ""reb"": 3, ""regime"": true, ""skip"": 6}"
-1.8567269996590767,0.07155241873843676,-0.1754391937647095,0.3835263006225468,0.25664598490479806,compression_breakout,"{""breakout"": 18, ""comp_q"": 0.35, ""flow"": 0.1, ""hold"": 12, ""n"": 2, ""vol_z"": 0.5}"
-1.8586319786540024,-0.011358941123232491,-0.10154822458852863,0.367813485081003,0.13228279006865218,cross_momentum,"{""flow_w"": 0.0, ""h"": 126, ""n"": 4, ""reb"": 3, ""regime"": true, ""skip"": 6}"
-1.8862737438178365,0.5302321801723658,-0.2611207116104206,0.41418692894439324,1.15345018840011,cross_momentum,"{""flow_w"": 0.6, ""h"": 42, ""n"": 2, ""reb"": 3, ""regime"": true, ""skip"": 6}"
-1.9177406105489432,0.08478643705080047,-0.22813615731186287,0.4086367226727171,0.46646992826119893,residual_momentum,"{""flow_w"": 0.5, ""h"": 18, ""n"": 4, ""reb"": 3}"
-1.9227770127710142,-0.11605893726876115,-0.3021731927636149,0.35641629978599,-0.19787710667389813,compression_breakout,"{""breakout"": 18, ""comp_q"": 0.2, ""flow"": 0.1, ""hold"": 24, ""n"": 1, ""vol_z"": 0.5}"
-1.9398940145843324,-0.11384678026093381,-0.22192778237862287,0.3559948210908448,-0.16010009332063885,compression_breakout,"{""breakout"": 18, ""comp_q"": 0.35, ""flow"": 0.1, ""hold"": 24, ""n"": 2, ""vol_z"": 1.0}"
-1.9585272725505194,0.1412724894759545,-0.13982867076932637,0.40295421566898604,0.5946754850763533,residual_momentum,"{""flow_w"": 0.5, ""h"": 42, ""n"": 4, ""reb"": 3}"
-1.9649364424272076,-0.07744093613713288,-0.27570854074471673,0.36065896946488074,-0.161225975877673,compression_breakout,"{""breakout"": 18, ""comp_q"": 0.35, ""flow"": 0.1, ""hold"": 12, ""n"": 2, ""vol_z"": 1.0}"
